"name","state","fips","pop2010","pop2000","age_under_5","age_under_18","age_over_65","female","white","black","native","asian","pac_isl","two_plus_races","hispanic","white_not_hispanic","no_move_in_one_plus_year","foreign_born","foreign_spoken_at_home","hs_grad","bachelors","veterans","mean_work_travel","housing_units","home_ownership","housing_multi_unit","median_val_owner_occupied","households","persons_per_household","per_capita_income","median_household_income","poverty","private_nonfarm_establishments","private_nonfarm_employment","percent_change_private_nonfarm_employment","nonemployment_establishments","firms","black_owned_firms","native_owned_firms","asian_owned_firms","pac_isl_owned_firms","hispanic_owned_firms","women_owned_firms","manufacturer_shipments_2007","mercent_whole_sales_2007","sales","sales_per_capita","accommodation_food_service","building_permits","fed_spending","area","density","smoking_ban"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"partial"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"partial"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"comprehensive"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"partial"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"partial"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"comprehensive"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"none"
"Jackson County","Alabama",1071,53227,53926,5.6,22.5,16.5,50.9,90.8,3.3,1.4,0.3,NA,2.6,2.5,90.1,89.8,1.5,2.9,74,12,4165,26.2,24786,76.6,5.8,86300,21173,2.51,18905,36312,17.5,851,11137,-24.7,3317,4337,NA,4.3,NA,NA,NA,26.8,1525396,NA,410988,7784,39315,18,664456,1077.87,49.4,"comprehensive"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"comprehensive"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"partial"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"partial"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"comprehensive"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"partial"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"partial"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"comprehensive"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"none"
"Jackson County","Mississippi",28059,139668,131420,6.8,25.5,12.4,50.7,72.1,21.5,0.4,2.2,NA,1.9,4.6,69.9,83.4,3.2,5.7,84.6,18.4,14186,24.6,60067,72.7,12.2,125500,49137,2.77,22655,47906,14.8,2343,48842,14.5,7474,9245,12.5,0.6,3.8,NA,NA,30.6,NA,NA,1305043,9964,178044,326,3179337,722.75,193.2,"comprehensive"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"comprehensive"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"partial"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"partial"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"comprehensive"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"partial"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"partial"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"comprehensive"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"none"
"Jackson County","Colorado",8057,1394,1577,4.4,18.7,18.4,47.2,92.5,0,1.2,0.1,0,1.1,10.8,87.4,89.3,1.6,4.2,91.4,21.7,191,18.8,1286,72.3,5.6,144300,690,2.12,23814,37222,13.9,63,289,33.2,170,127,NA,NA,NA,NA,NA,NA,0,NA,19370,14149,2416,7,17845,1613.72,0.9,"comprehensive"
"Jackson County","Tennessee",47087,11638,10984,4.8,20.4,17.7,50.1,97.8,0.3,0.5,0.1,NA,1,1.4,96.8,92.7,0.5,0.8,69.1,9.4,992,31.1,5843,76.3,4.9,89200,4648,2.46,17452,32722,21.7,92,919,-42.7,876,1136,NA,NA,NA,NA,NA,22.4,0,7188,27779,2560,2577,0,105424,308.32,37.7,"comprehensive"
"Jackson County","Tennessee",47087,11638,10984,4.8,20.4,17.7,50.1,97.8,0.3,0.5,0.1,NA,1,1.4,96.8,92.7,0.5,0.8,69.1,9.4,992,31.1,5843,76.3,4.9,89200,4648,2.46,17452,32722,21.7,92,919,-42.7,876,1136,NA,NA,NA,NA,NA,22.4,0,7188,27779,2560,2577,0,105424,308.32,37.7,"none"
"Jackson County","Tennessee",47087,11638,10984,4.8,20.4,17.7,50.1,97.8,0.3,0.5,0.1,NA,1,1.4,96.8,92.7,0.5,0.8,69.1,9.4,992,31.1,5843,76.3,4.9,89200,4648,2.46,17452,32722,21.7,92,919,-42.7,876,1136,NA,NA,NA,NA,NA,22.4,0,7188,27779,2560,2577,0,105424,308.32,37.7,"none"
